timestamp,person_id,x_gt,y_gt
2.95,personFlow1.0,266.84,170.614
3,personFlow1.0,266.84,170.677
3.05,personFlow1.0,266.84,170.73
3.05,personFlow1.1,266.84,167.201
3.1,personFlow1.0,266.84,170.792
3.1,personFlow1.1,266.84,167.263
3.15,personFlow1.0,266.84,170.855
3.15,personFlow1.1,266.84,167.332
3.2,personFlow1.0,266.84,170.917
3.2,personFlow1.1,266.84,167.395
3.25,personFlow1.0,266.84,170.97
3.25,personFlow1.1,266.84,167.464
3.3,personFlow1.0,266.84,171.033
3.3,personFlow1.1,266.84,167.52
3.35,personFlow1.0,266.84,171.094
3.35,personFlow1.1,266.84,167.585
3.4,personFlow1.0,266.84,171.158
3.4,personFlow1.1,266.84,167.648
3.45,personFlow1.0,266.84,171.22
3.45,personFlow1.1,266.84,167.715
3.5,personFlow1.0,266.84,171.285
3.5,personFlow1.1,266.84,167.784
3.55,personFlow1.0,266.84,171.34
3.55,personFlow1.1,266.84,167.849
3.6,personFlow1.0,266.84,171.402
3.6,personFlow1.1,266.84,167.917
3.65,personFlow1.0,266.84,171.458
3.65,personFlow1.1,266.84,167.981
3.7,personFlow1.0,266.84,171.515
3.7,personFlow1.1,266.84,168.045
3.75,personFlow1.0,266.84,171.573
3.75,personFlow1.1,266.84,168.104
3.8,personFlow1.0,266.84,171.631
3.8,personFlow1.1,266.84,168.168
3.85,personFlow1.0,266.84,171.691
3.85,personFlow1.1,266.84,168.225
3.9,personFlow1.0,266.84,171.756
3.9,personFlow1.1,266.84,168.29
3.95,personFlow1.0,266.84,171.82
3.95,personFlow1.1,266.84,168.348
4,personFlow1.0,266.84,171.877
4,personFlow1.1,266.84,168.405
4.05,personFlow1.0,266.84,171.936
4.05,personFlow1.1,266.84,168.47
4.1,personFlow1.0,266.84,171.991
4.1,personFlow1.1,266.84,168.533
4.15,personFlow1.0,266.84,172.045
4.15,personFlow1.1,266.84,168.595
4.2,personFlow1.0,266.84,172.098
4.2,personFlow1.1,266.84,168.661
4.25,personFlow1.0,266.84,172.157
4.25,personFlow1.1,266.84,168.727
4.3,personFlow1.0,266.84,172.213
4.3,personFlow1.1,266.84,168.795
4.35,personFlow1.0,266.84,172.272
4.35,personFlow1.1,266.84,168.856
4.4,personFlow1.0,266.84,172.327
4.4,personFlow1.1,266.84,168.922
4.45,personFlow1.0,266.84,172.383
4.45,personFlow1.1,266.84,168.991
4.5,personFlow1.0,266.84,172.439
4.5,personFlow1.1,266.84,169.059
4.55,personFlow1.0,266.84,172.493
4.55,personFlow1.1,266.84,169.124
4.6,personFlow1.0,266.84,172.551
4.6,personFlow1.1,266.84,169.193
4.65,personFlow1.0,266.84,172.612
4.65,personFlow1.1,266.84,169.254
4.7,personFlow1.0,266.84,172.664
4.7,personFlow1.1,266.84,169.312
4.75,personFlow1.0,266.84,172.727
4.75,personFlow1.1,266.84,169.37
4.8,personFlow1.0,266.84,172.788
4.8,personFlow1.1,266.84,169.43
4.85,personFlow1.0,266.84,172.847
4.85,personFlow1.1,266.84,169.492
4.9,personFlow1.0,266.84,172.909
4.9,personFlow1.1,266.84,169.557
4.95,personFlow1.0,266.84,172.965
4.95,personFlow1.1,266.84,169.619
5,personFlow1.0,266.84,173.023
5,personFlow1.1,266.84,169.688
5.05,personFlow1.0,266.84,173.076
5.05,personFlow1.1,266.84,169.749
5.1,personFlow1.0,266.84,173.131
5.1,personFlow1.1,266.84,169.806
5.15,personFlow1.0,266.84,173.189
5.15,personFlow1.1,266.84,169.876
5.2,personFlow1.0,266.84,173.241
5.2,personFlow1.1,266.84,169.933
5.25,personFlow1.0,266.84,173.3
5.25,personFlow1.1,266.84,169.991
5.3,personFlow1.0,266.84,173.363
5.3,personFlow1.1,266.84,170.056
5.35,personFlow1.0,266.84,173.418
5.35,personFlow1.1,266.84,170.119
5.4,personFlow1.0,266.84,173.478
5.4,personFlow1.1,266.84,170.19
5.45,personFlow1.0,266.84,173.535
5.45,personFlow1.1,266.84,170.247
5.5,personFlow1.0,266.84,173.6
5.5,personFlow1.1,266.84,170.31
5.55,personFlow1.0,266.84,173.653
5.55,personFlow1.1,266.84,170.374
5.6,personFlow1.0,266.84,173.717
5.6,personFlow1.1,266.84,170.433
5.65,personFlow1.0,266.84,173.771
5.65,personFlow1.1,266.84,170.497
5.7,personFlow1.0,266.84,173.823
5.7,personFlow1.1,266.84,170.56
5.75,personFlow1.0,266.84,173.876
5.75,personFlow1.1,266.84,170.62
5.8,personFlow1.0,266.84,173.935
5.8,personFlow1.1,266.84,170.678
5.85,personFlow1.0,266.84,173.996
5.85,personFlow1.1,266.84,170.745
5.9,personFlow1.0,266.84,174.059
5.9,personFlow1.1,266.84,170.809
5.95,personFlow1.0,266.84,174.12
5.95,personFlow1.1,266.84,170.869
6,personFlow1.0,266.84,174.179
6,personFlow1.1,266.84,170.934
6.05,personFlow1.0,266.84,174.234
6.05,personFlow1.1,266.84,171.002
6.05,personFlow1.2,266.84,167.201
6.1,personFlow1.0,266.84,174.292
6.1,personFlow1.1,266.84,171.07
6.1,personFlow1.2,266.84,167.265
6.15,personFlow1.0,266.84,174.355
6.15,personFlow1.1,266.84,171.139
6.15,personFlow1.2,266.84,167.336
6.2,personFlow1.0,266.84,174.417
6.2,personFlow1.1,266.84,171.206
6.2,personFlow1.2,266.84,167.398
6.25,personFlow1.0,266.84,174.478
6.25,personFlow1.1,266.84,171.273
6.25,personFlow1.2,266.84,167.46
6.3,personFlow1.0,266.84,174.537
6.3,personFlow1.1,266.84,171.34
6.3,personFlow1.2,266.84,167.532
6.35,personFlow1.0,266.84,174.59
6.35,personFlow1.1,266.84,171.407
6.35,personFlow1.2,266.84,167.593
6.4,personFlow1.0,266.84,174.648
6.4,personFlow1.1,266.84,171.466
6.4,personFlow1.2,266.84,167.662
6.45,personFlow1.0,266.84,174.712
6.45,personFlow1.1,266.84,171.528
6.45,personFlow1.2,266.84,167.737
6.5,personFlow1.0,266.84,174.767
6.5,personFlow1.1,266.84,171.588
6.5,personFlow1.2,266.84,167.802
6.55,personFlow1.0,266.84,174.831
6.55,personFlow1.1,266.84,171.652
6.55,personFlow1.2,266.84,167.877
6.6,personFlow1.0,266.84,174.888
6.6,personFlow1.1,266.84,171.721
6.6,personFlow1.2,266.84,167.946
6.65,personFlow1.0,266.84,174.943
6.65,personFlow1.1,266.84,171.781
6.65,personFlow1.2,266.84,168.012
6.7,personFlow1.0,266.84,175.006
6.7,personFlow1.1,266.84,171.837
6.7,personFlow1.2,266.84,168.081
6.75,personFlow1.0,266.84,175.07
6.75,personFlow1.1,266.84,171.9
6.75,personFlow1.2,266.84,168.156
6.8,personFlow1.0,266.84,175.127
6.8,personFlow1.1,266.84,171.966
6.8,personFlow1.2,266.84,168.223
6.85,personFlow1.0,266.84,175.18
6.85,personFlow1.1,266.84,172.024
6.85,personFlow1.2,266.84,168.294
6.9,personFlow1.0,266.84,175.233
6.9,personFlow1.1,266.84,172.091
6.9,personFlow1.2,266.84,168.367
6.95,personFlow1.0,266.84,175.294
6.95,personFlow1.1,266.84,172.157
6.95,personFlow1.2,266.84,168.435
7,personFlow1.0,266.84,175.355
7,personFlow1.1,266.84,172.217
7,personFlow1.2,266.84,168.498
7.05,personFlow1.0,266.84,175.416
7.05,personFlow1.1,266.84,172.274
7.05,personFlow1.2,266.84,168.568
7.1,personFlow1.0,266.84,175.481
7.1,personFlow1.1,266.84,172.341
7.1,personFlow1.2,266.84,168.634
7.15,personFlow1.0,266.84,175.545
7.15,personFlow1.1,266.84,172.41
7.15,personFlow1.2,266.84,168.709
7.2,personFlow1.0,266.84,175.599
7.2,personFlow1.1,266.84,172.478
7.2,personFlow1.2,266.84,168.779
7.25,personFlow1.0,266.84,175.66
7.25,personFlow1.1,266.84,172.547
7.25,personFlow1.2,266.84,168.842
7.3,personFlow1.0,266.84,175.718
7.3,personFlow1.1,266.84,172.609
7.3,personFlow1.2,266.84,168.909
7.35,personFlow1.0,266.84,175.777
7.35,personFlow1.1,266.84,172.669
7.35,personFlow1.2,266.84,168.973
7.4,personFlow1.0,266.84,175.836
7.4,personFlow1.1,266.84,172.734
7.4,personFlow1.2,266.84,169.043
7.45,personFlow1.0,266.84,175.889
7.45,personFlow1.1,266.84,172.8
7.45,personFlow1.2,266.84,169.115
7.5,personFlow1.0,266.84,175.952
7.5,personFlow1.1,266.84,172.866
7.5,personFlow1.2,266.84,169.181
7.55,personFlow1.0,266.84,176.014
7.55,personFlow1.1,266.84,172.922
7.55,personFlow1.2,266.84,169.242
7.6,personFlow1.0,266.84,176.07
7.6,personFlow1.1,266.84,172.991
7.6,personFlow1.2,266.84,169.304
7.65,personFlow1.0,266.84,176.126
7.65,personFlow1.1,266.84,173.061
7.65,personFlow1.2,266.84,169.374
7.7,personFlow1.0,266.84,176.179
7.7,personFlow1.1,266.84,173.121
7.7,personFlow1.2,266.84,169.438
7.75,personFlow1.0,266.84,176.234
7.75,personFlow1.1,266.84,173.19
7.75,personFlow1.2,266.84,169.504
7.8,personFlow1.0,266.84,176.293
7.8,personFlow1.1,266.84,173.255
7.8,personFlow1.2,266.84,169.576
7.85,personFlow1.0,266.84,176.351
7.85,personFlow1.1,266.84,173.313
7.85,personFlow1.2,266.84,169.642
7.9,personFlow1.0,266.84,176.404
7.9,personFlow1.1,266.84,173.38
7.9,personFlow1.2,266.84,169.703
7.95,personFlow1.0,266.84,176.462
7.95,personFlow1.1,266.84,173.444
7.95,personFlow1.2,266.84,169.774
8,personFlow1.0,266.84,176.516
8,personFlow1.1,266.84,173.501
8,personFlow1.2,266.84,169.839
8.05,personFlow1.0,266.84,176.573
8.05,personFlow1.1,266.84,173.567
8.05,personFlow1.2,266.84,169.899
8.1,personFlow1.0,266.84,176.627
8.1,personFlow1.1,266.84,173.626
8.1,personFlow1.2,266.84,169.965
8.15,personFlow1.0,266.84,176.692
8.15,personFlow1.1,266.84,173.69
8.15,personFlow1.2,266.84,170.026
8.2,personFlow1.0,266.84,176.745
8.2,personFlow1.1,266.84,173.755
8.2,personFlow1.2,266.84,170.1
8.25,personFlow1.0,266.84,176.799
8.25,personFlow1.1,266.84,173.821
8.25,personFlow1.2,266.84,170.175
8.3,personFlow1.0,266.84,176.851
8.3,personFlow1.1,266.84,173.879
8.3,personFlow1.2,266.84,170.248
8.35,personFlow1.0,266.84,176.916
8.35,personFlow1.1,266.84,173.948
8.35,personFlow1.2,266.84,170.319
8.4,personFlow1.0,266.84,176.98
8.4,personFlow1.1,266.84,174.011
8.4,personFlow1.2,266.84,170.384
8.45,personFlow1.0,266.84,177.036
8.45,personFlow1.1,266.84,174.068
8.45,personFlow1.2,266.84,170.456
8.5,personFlow1.0,266.84,177.091
8.5,personFlow1.1,266.84,174.126
8.5,personFlow1.2,266.84,170.522
8.55,personFlow1.0,266.84,177.153
8.55,personFlow1.1,266.84,174.186
8.55,personFlow1.2,266.84,170.592
8.6,personFlow1.0,266.84,177.208
8.6,personFlow1.1,266.84,174.254
8.6,personFlow1.2,266.84,170.663
8.65,personFlow1.0,266.84,177.266
8.65,personFlow1.1,266.84,174.323
8.65,personFlow1.2,266.84,170.736
8.7,personFlow1.0,266.84,177.33
8.7,personFlow1.1,266.84,174.39
8.7,personFlow1.2,266.84,170.799
8.75,personFlow1.0,266.84,177.39
8.75,personFlow1.1,266.84,174.448
8.75,personFlow1.2,266.84,170.86
8.8,personFlow1.0,266.84,177.454
8.8,personFlow1.1,266.84,174.505
8.8,personFlow1.2,266.84,170.927
8.85,personFlow1.0,266.84,177.518
8.85,personFlow1.1,266.84,174.568
8.85,personFlow1.2,266.84,170.996
8.9,personFlow1.0,266.84,177.572
8.9,personFlow1.1,266.84,174.634
8.9,personFlow1.2,266.84,171.065
8.95,personFlow1.0,266.84,177.634
8.95,personFlow1.1,266.84,174.701
8.95,personFlow1.2,266.84,171.126
9,personFlow1.0,266.84,177.686
9,personFlow1.1,266.84,174.763
9,personFlow1.2,266.84,171.188
9.05,personFlow1.0,266.84,177.738
9.05,personFlow1.1,266.84,174.824
9.05,personFlow1.2,266.84,171.256
9.05,personFlow1.3,266.84,167.201
9.1,personFlow1.0,266.84,177.795
9.1,personFlow1.1,266.84,174.894
9.1,personFlow1.2,266.84,171.323
9.1,personFlow1.3,266.84,167.26
9.15,personFlow1.0,266.84,177.851
9.15,personFlow1.1,266.84,174.96
9.15,personFlow1.2,266.84,171.385
9.15,personFlow1.3,266.84,167.33
9.2,personFlow1.0,266.84,177.909
9.2,personFlow1.1,266.84,175.03
9.2,personFlow1.2,266.84,171.459
9.2,personFlow1.3,266.84,167.391
9.25,personFlow1.0,266.84,177.963
9.25,personFlow1.1,266.84,175.099
9.25,personFlow1.2,266.84,171.532
9.25,personFlow1.3,266.84,167.461
9.3,personFlow1.0,266.84,178.016
9.3,personFlow1.1,266.84,175.156
9.3,personFlow1.2,266.84,171.597
9.3,personFlow1.3,266.84,167.523
9.35,personFlow1.0,266.84,178.071
9.35,personFlow1.1,266.84,175.219
9.35,personFlow1.2,266.84,171.669
9.35,personFlow1.3,266.84,167.583
9.4,personFlow1.0,266.84,178.125
9.4,personFlow1.1,266.84,175.283
9.4,personFlow1.2,266.84,171.738
9.4,personFlow1.3,266.84,167.647
9.45,personFlow1.0,266.84,178.184
9.45,personFlow1.1,266.84,175.345
9.45,personFlow1.2,266.84,171.811
9.45,personFlow1.3,266.84,167.713
9.5,personFlow1.0,266.84,178.242
9.5,personFlow1.1,266.84,175.402
9.5,personFlow1.2,266.84,171.885
9.5,personFlow1.3,266.84,167.781
9.55,personFlow1.0,266.84,178.305
9.55,personFlow1.1,266.84,175.459
9.55,personFlow1.2,266.84,171.946
9.55,personFlow1.3,266.84,167.85
9.6,personFlow1.0,266.84,178.362
9.6,personFlow1.1,266.84,175.526
9.6,personFlow1.2,266.84,172.02
9.6,personFlow1.3,266.84,167.918
9.65,personFlow1.0,266.84,178.417
9.65,personFlow1.1,266.84,175.595
9.65,personFlow1.2,266.84,172.082
9.65,personFlow1.3,266.84,167.985
9.7,personFlow1.0,266.84,178.48
9.7,personFlow1.1,266.84,175.662
9.7,personFlow1.2,266.84,172.143
9.7,personFlow1.3,266.84,168.044
9.75,personFlow1.0,266.84,178.533
9.75,personFlow1.1,266.84,175.726
9.75,personFlow1.2,266.84,172.207
9.75,personFlow1.3,266.84,168.111
9.8,personFlow1.0,266.84,178.586
9.8,personFlow1.1,266.84,175.784
9.8,personFlow1.2,266.84,172.272
9.8,personFlow1.3,266.84,168.176
9.85,personFlow1.0,266.84,178.639
9.85,personFlow1.1,266.84,175.846
9.85,personFlow1.2,266.84,172.333
9.85,personFlow1.3,266.84,168.247
9.9,personFlow1.0,266.84,178.701
9.9,personFlow1.1,266.84,175.912
9.9,personFlow1.2,266.84,172.396
9.9,personFlow1.3,266.84,168.312
9.95,personFlow1.0,266.84,178.754
9.95,personFlow1.1,266.84,175.979
9.95,personFlow1.2,266.84,172.469
9.95,personFlow1.3,266.84,168.377
10,personFlow1.0,266.84,178.811
10,personFlow1.1,266.84,176.045
10,personFlow1.2,266.84,172.537
10,personFlow1.3,266.84,168.445
10.05,personFlow1.0,266.84,178.866
10.05,personFlow1.1,266.84,176.107
10.05,personFlow1.2,266.84,172.604
10.05,personFlow1.3,266.84,168.511
10.1,personFlow1.0,266.84,178.919
10.1,personFlow1.1,266.84,176.165
10.1,personFlow1.2,266.84,172.674
10.1,personFlow1.3,266.84,168.572
10.15,personFlow1.0,266.84,178.978
10.15,personFlow1.1,266.84,176.232
10.15,personFlow1.2,266.84,172.749
10.15,personFlow1.3,266.84,168.632
10.2,personFlow1.0,266.84,179.036
10.2,personFlow1.1,266.84,176.294
10.2,personFlow1.2,266.84,172.817
10.2,personFlow1.3,266.84,168.691
10.25,personFlow1.0,266.84,179.098
10.25,personFlow1.1,266.84,176.361
10.25,personFlow1.2,266.84,172.884
10.25,personFlow1.3,266.84,168.754
10.3,personFlow1.0,266.84,179.158
10.3,personFlow1.1,266.84,176.422
10.3,personFlow1.2,266.84,172.957
10.3,personFlow1.3,266.84,168.817
10.35,personFlow1.0,266.84,179.214
10.35,personFlow1.1,266.84,176.483
10.35,personFlow1.2,266.84,173.029
10.35,personFlow1.3,266.84,168.877
10.4,personFlow1.0,266.84,179.268
10.4,personFlow1.1,266.84,176.552
10.4,personFlow1.2,266.84,173.103
10.4,personFlow1.3,266.84,168.939
10.45,personFlow1.0,266.84,179.321
10.45,personFlow1.1,266.84,176.609
10.45,personFlow1.2,266.84,173.166
10.45,personFlow1.3,266.84,169
10.5,personFlow1.0,266.84,179.374
10.5,personFlow1.1,266.84,176.679
10.5,personFlow1.2,266.84,173.231
10.5,personFlow1.3,266.84,169.059
10.55,personFlow1.0,266.84,179.429
10.55,personFlow1.1,266.84,176.735
10.55,personFlow1.2,266.84,173.298
10.55,personFlow1.3,266.84,169.125
10.6,personFlow1.0,266.84,179.482
10.6,personFlow1.1,266.84,176.805
10.6,personFlow1.2,266.84,173.363
10.6,personFlow1.3,266.84,169.194
10.65,personFlow1.0,266.84,179.534
10.65,personFlow1.1,266.84,176.873
10.65,personFlow1.2,266.84,173.426
10.65,personFlow1.3,266.84,169.256
10.7,personFlow1.0,266.84,179.588
10.7,personFlow1.1,266.84,176.941
10.7,personFlow1.2,266.84,173.493
10.7,personFlow1.3,266.84,169.322
10.75,personFlow1.0,266.84,179.644
10.75,personFlow1.1,266.84,176.998
10.75,personFlow1.2,266.84,173.568
10.75,personFlow1.3,266.84,169.393
10.8,personFlow1.0,266.84,179.708
10.8,personFlow1.1,266.84,177.066
10.8,personFlow1.2,266.84,173.632
10.8,personFlow1.3,266.84,169.453
10.85,personFlow1.0,266.84,179.76
10.85,personFlow1.1,266.84,177.126
10.85,personFlow1.2,266.84,173.7
10.85,personFlow1.3,266.84,169.516
10.9,personFlow1.0,266.84,179.824
10.9,personFlow1.1,266.84,177.191
10.9,personFlow1.2,266.84,173.765
10.9,personFlow1.3,266.84,169.584
10.95,personFlow1.0,266.84,179.887
10.95,personFlow1.1,266.84,177.253
10.95,personFlow1.2,266.84,173.84
10.95,personFlow1.3,266.84,169.646
11,personFlow1.0,266.84,179.946
11,personFlow1.1,266.84,177.312
11,personFlow1.2,266.84,173.909
11,personFlow1.3,266.84,169.715
11.05,personFlow1.0,266.84,180.005
11.05,personFlow1.1,266.84,177.374
11.05,personFlow1.2,266.84,173.98
11.05,personFlow1.3,266.84,169.783
11.1,personFlow1.0,266.84,180.061
11.1,personFlow1.1,266.84,177.434
11.1,personFlow1.2,266.84,174.053
11.1,personFlow1.3,266.84,169.853
11.15,personFlow1.0,266.84,180.114
11.15,personFlow1.1,266.84,177.501
11.15,personFlow1.2,266.84,174.118
11.15,personFlow1.3,266.84,169.921
11.2,personFlow1.0,266.84,180.172
11.2,personFlow1.1,266.84,177.557
11.2,personFlow1.2,266.84,174.19
11.2,personFlow1.3,266.84,169.985
11.25,personFlow1.0,266.84,180.23
11.25,personFlow1.1,266.84,177.617
11.25,personFlow1.2,266.84,174.262
11.25,personFlow1.3,266.84,170.049
11.3,personFlow1.0,266.84,180.288
11.3,personFlow1.1,266.84,177.677
11.3,personFlow1.2,266.84,174.324
11.3,personFlow1.3,266.84,170.119
11.35,personFlow1.0,266.84,180.348
11.35,personFlow1.1,266.84,177.739
11.35,personFlow1.2,266.84,174.394
11.35,personFlow1.3,266.84,170.188
11.4,personFlow1.0,266.84,180.407
11.4,personFlow1.1,266.84,177.802
11.4,personFlow1.2,266.84,174.46
11.4,personFlow1.3,266.84,170.258
11.45,personFlow1.0,266.84,180.462
11.45,personFlow1.1,266.84,177.867
11.45,personFlow1.2,266.84,174.521
11.45,personFlow1.3,266.84,170.323
11.5,personFlow1.0,266.84,180.518
11.5,personFlow1.1,266.84,177.925
11.5,personFlow1.2,266.84,174.589
11.5,personFlow1.3,266.84,170.383
11.55,personFlow1.0,266.84,180.577
11.55,personFlow1.1,266.84,177.99
11.55,personFlow1.2,266.84,174.657
11.55,personFlow1.3,266.84,170.449
11.6,personFlow1.0,266.84,180.637
11.6,personFlow1.1,266.84,178.06
11.6,personFlow1.2,266.84,174.72
11.6,personFlow1.3,266.84,170.507
11.65,personFlow1.0,266.84,180.695
11.65,personFlow1.1,266.84,178.125
11.65,personFlow1.2,266.84,174.781
11.65,personFlow1.3,266.84,170.571
11.7,personFlow1.0,266.84,180.76
11.7,personFlow1.1,266.84,178.184
11.7,personFlow1.2,266.84,174.848
11.7,personFlow1.3,266.84,170.63
11.75,personFlow1.0,266.84,180.815
11.75,personFlow1.1,266.84,178.25
11.75,personFlow1.2,266.84,174.919
11.75,personFlow1.3,266.84,170.696
11.8,personFlow1.0,266.84,180.87
11.8,personFlow1.1,266.84,178.316
11.8,personFlow1.2,266.84,174.99
11.8,personFlow1.3,266.84,170.766
11.85,personFlow1.0,266.84,180.923
11.85,personFlow1.1,266.84,178.374
11.85,personFlow1.2,266.84,175.051
11.85,personFlow1.3,266.84,170.827
11.9,personFlow1.0,266.84,180.976
11.9,personFlow1.1,266.84,178.43
11.9,personFlow1.2,266.84,175.112
11.9,personFlow1.3,266.84,170.887
11.95,personFlow1.0,266.84,181.033
11.95,personFlow1.1,266.84,178.495
11.95,personFlow1.2,266.84,175.173
11.95,personFlow1.3,266.84,170.952
12,personFlow1.0,266.84,181.086
12,personFlow1.1,266.84,178.565
12,personFlow1.2,266.84,175.235
12,personFlow1.3,266.84,171.022
12.05,personFlow1.0,266.84,181.151
12.05,personFlow1.1,266.84,178.633
12.05,personFlow1.2,266.84,175.296
12.05,personFlow1.3,266.84,171.091
12.05,personFlow1.4,266.84,167.201
12.1,personFlow1.0,266.84,181.215
12.1,personFlow1.1,266.84,178.696
12.1,personFlow1.2,266.84,175.366
12.1,personFlow1.3,266.84,171.162
12.1,personFlow1.4,266.84,167.251
12.15,personFlow1.0,266.84,181.275
12.15,personFlow1.1,266.84,178.762
12.15,personFlow1.2,266.84,175.435
12.15,personFlow1.3,266.84,171.222
12.15,personFlow1.4,266.84,167.298
12.2,personFlow1.0,266.84,181.33
12.2,personFlow1.1,266.84,178.829
12.2,personFlow1.2,266.84,175.5
12.2,personFlow1.3,266.84,171.293
12.2,personFlow1.4,266.84,167.353
12.25,personFlow1.0,266.84,181.383
12.25,personFlow1.1,266.84,178.891
12.25,personFlow1.2,266.84,175.568
12.25,personFlow1.3,266.84,171.353
12.25,personFlow1.4,266.84,167.403
12.3,personFlow1.0,266.84,181.438
12.3,personFlow1.1,266.84,178.956
12.3,personFlow1.2,266.84,175.637
12.3,personFlow1.3,266.84,171.41
12.3,personFlow1.4,266.84,167.451
12.35,personFlow1.0,266.84,181.5
12.35,personFlow1.1,266.84,179.016
12.35,personFlow1.2,266.84,175.706
12.35,personFlow1.3,266.84,171.48
12.35,personFlow1.4,266.84,167.499
12.4,personFlow1.0,266.84,181.556
12.4,personFlow1.1,266.84,179.077
12.4,personFlow1.2,266.84,175.768
12.4,personFlow1.3,266.84,171.538
12.4,personFlow1.4,266.84,167.554
12.45,personFlow1.0,266.84,181.611
12.45,personFlow1.1,266.84,179.142
12.45,personFlow1.2,266.84,175.841
12.45,personFlow1.3,266.84,171.595
12.45,personFlow1.4,266.84,167.606
12.5,personFlow1.0,266.84,181.672
12.5,personFlow1.1,266.84,179.208
12.5,personFlow1.2,266.84,175.905
12.5,personFlow1.3,266.84,171.657
12.5,personFlow1.4,266.84,167.662
12.55,personFlow1.0,266.84,181.736
12.55,personFlow1.1,266.84,179.267
12.55,personFlow1.2,266.84,175.972
12.55,personFlow1.3,266.84,171.723
12.55,personFlow1.4,266.84,167.71
12.6,personFlow1.0,266.84,181.794
12.6,personFlow1.1,266.84,179.334
12.6,personFlow1.2,266.84,176.045
12.6,personFlow1.3,266.84,171.791
12.6,personFlow1.4,266.84,167.763
12.65,personFlow1.0,266.84,181.859
12.65,personFlow1.1,266.84,179.391
12.65,personFlow1.2,266.84,176.114
12.65,personFlow1.3,266.84,171.855
12.65,personFlow1.4,266.84,167.811
12.7,personFlow1.0,266.84,181.923
12.7,personFlow1.1,266.84,179.449
12.7,personFlow1.2,266.84,176.177
12.7,personFlow1.3,266.84,171.913
12.7,personFlow1.4,266.84,167.864
12.75,personFlow1.0,266.84,181.977
12.75,personFlow1.1,266.84,179.51
12.75,personFlow1.2,266.84,176.25
12.75,personFlow1.3,266.84,171.973
12.75,personFlow1.4,266.84,167.917
12.8,personFlow1.0,266.84,182.032
12.8,personFlow1.1,266.84,179.575
12.8,personFlow1.2,266.84,176.324
12.8,personFlow1.3,266.84,172.036
12.8,personFlow1.4,266.84,167.972
12.85,personFlow1.0,266.84,182.089
12.85,personFlow1.1,266.84,179.638
12.85,personFlow1.2,266.84,176.395
12.85,personFlow1.3,266.84,172.107
12.85,personFlow1.4,266.84,168.021
12.9,personFlow1.0,266.84,182.151
12.9,personFlow1.1,266.84,179.703
12.9,personFlow1.2,266.84,176.464
12.9,personFlow1.3,266.84,172.171
12.9,personFlow1.4,266.84,168.078
12.95,personFlow1.0,266.84,182.206
12.95,personFlow1.1,266.84,179.76
12.95,personFlow1.2,266.84,176.524
12.95,personFlow1.3,266.84,172.234
12.95,personFlow1.4,266.84,168.13
13,personFlow1.0,266.84,182.264
13,personFlow1.1,266.84,179.827
13,personFlow1.2,266.84,176.596
13,personFlow1.3,266.84,172.298
13,personFlow1.4,266.84,168.183
13.05,personFlow1.0,266.84,182.323
